2023-05-11 13:35:52,313 36379,  0.0625, 9.24, 47.31, 4.00
2023-05-11 13:36:11,114 36392,  0.0625, 9.21, 46.34, 2.30
2023-05-11 13:36:29,620 36401,  0.0625, 9.11, 46.17, 3.10
2023-05-11 13:36:48,448 36440,  0.0625, 9.28, 46.59, 2.40
2023-05-11 13:37:07,140 36446,  0.0625, 9.21, 47.70, 2.40
2023-05-11 13:37:25,630 36460,  0.0625, 9.11, 46.94, 2.70
2023-05-11 13:37:44,493 36465,  0.0625, 9.29, 46.67, 3.70
2023-05-11 13:38:03,293 36508,  0.0625, 9.26, 47.23, 2.80
2023-05-11 13:38:21,877 36516,  0.0625, 9.15, 45.42, 3.20
2023-05-11 13:38:26,473 36527,  0.0625, 2.16, 31.33, 4.10
