5/10/2023 16:30,435 21595,0.0625,4.5,31.33,1.9
5/10/2023 16:31,742 21600,0.0625,4.55,32.42,2
5/10/2023 16:31,167 21605,0.0625,4.61,32.42,2.4
5/10/2023 16:31,481 21613,0.0625,4.56,32.25,1.9
5/10/2023 16:31,738 21619,0.0625,4.53,32.48,2.4
5/10/2023 16:31,189 21625,0.0625,4.62,32.56,3.2
5/10/2023 16:31,554 21643,0.0625,4.58,31.7,1.7
5/10/2023 16:32,971 21669,0.0625,4.6,31.55,2.1
5/10/2023 16:32,354 21675,0.0625,4.59,32.03,1.9
5/10/2023 16:32,883 21680,0.0625,4.65,30.44,2.1
5/10/2023 16:32,194 21688,0.0625,4.55,32.34,2.7
5/10/2023 16:32,545 21693,0.0625,4.57,32.97,2.3
5/10/2023 16:32,945 21698,0.0625,4.59,30.52,3.7
5/10/2023 16:32,280 21737,0.0625,4.56,31.41,2.4
5/10/2023 16:33,660 21742,0.0625,4.59,31.53,2.4
5/10/2023 16:33,055 21748,0.0625,4.59,31.62,2.4
5/10/2023 16:33,387 21757,0.0625,4.56,31.41,2.3
5/10/2023 16:33,695 21762,0.0625,4.55,30.92,3.1
5/10/2023 16:33,181 21767,0.0625,4.63,31.7,2.5
5/10/2023 16:33,749 21772,0.0625,4.68,31.48,2.4
5/10/2023 16:34,125 21811,0.0625,4.58,31.3,2.4
5/10/2023 16:34,532 21816,0.0625,4.6,30.56,2.2
5/10/2023 16:34,009 21821,0.0625,4.63,32.61,3.5
5/10/2023 16:34,341 21829,0.0625,4.56,32.06,3
5/10/2023 16:34,437 21834,0.0625,4.44,31.09,5.1
5/10/2023 16:34,676 21845,0.0625,4.52,32.11,4
5/10/2023 16:34,778 21884,0.0625,4.45,30.83,2.5
5/10/2023 16:35,045 21890,0.0625,4.53,31.34,2.3
5/10/2023 16:35,336 21895,0.0625,4.55,31.98,3.7
5/10/2023 16:35,782 21904,0.0625,3.12,32.11,3.4
,,,544.59,3628.72,381.5
